,domain,entity_id,serial_id
12798,paper,487350,12798
12799,paper,487353,12799
12800,paper,487354,12800
12801,paper,487357,12801
12802,paper,487363,12802
12803,paper,487364,12803
12804,paper,487368,12804
12805,paper,487374,12805
12806,paper,487376,12806
12807,paper,487378,12807
12808,paper,487383,12808
12809,paper,487388,12809
12810,paper,487391,12810
12811,paper,487394,12811
12812,paper,487395,12812
12813,paper,487397,12813
12814,paper,487404,12814
12815,paper,487408,12815
12816,paper,487412,12816
12817,paper,487415,12817
12818,paper,487421,12818
12819,paper,487422,12819
12820,paper,487424,12820
12821,paper,487426,12821
12822,paper,487427,12822
12823,paper,487446,12823
12824,paper,487449,12824
12825,paper,487456,12825
12826,paper,487461,12826
12827,paper,487463,12827
12828,paper,487493,12828
12829,paper,487505,12829
12830,paper,487521,12830
12831,paper,487523,12831
12832,paper,487524,12832
12833,paper,487527,12833
12834,paper,487528,12834
12835,paper,487530,12835
12836,paper,487532,12836
12837,paper,487535,12837
12838,paper,487537,12838
12839,paper,487538,12839
12840,paper,487542,12840
12841,paper,487543,12841
12842,paper,487550,12842
12843,paper,487553,12843
12844,paper,487554,12844
12845,paper,487562,12845
12846,paper,487565,12846
12847,paper,500396,12847
12848,paper,500399,12848
12849,paper,500400,12849
12850,paper,500401,12850
12851,paper,500406,12851
12852,paper,500407,12852
12853,paper,500408,12853
12854,paper,500414,12854
12855,paper,500416,12855
12856,paper,500417,12856
12857,paper,500419,12857
12858,paper,500421,12858
12859,paper,500423,12859
12860,paper,500424,12860
12861,paper,500428,12861
12862,paper,500429,12862
12863,paper,500431,12863
12864,paper,500433,12864
12865,paper,500434,12865
12866,paper,500435,12866
12867,paper,500437,12867
12868,paper,500438,12868
12869,paper,500440,12869
12870,paper,500441,12870
12871,paper,500443,12871
12872,paper,500449,12872
12873,paper,500452,12873
12874,paper,500454,12874
12875,paper,500455,12875
12876,paper,500457,12876
12877,paper,500462,12877
12878,paper,500464,12878
12879,paper,500466,12879
12880,paper,500468,12880
12881,paper,500469,12881
12882,paper,500475,12882
12883,paper,500476,12883
12884,paper,500478,12884
12885,paper,500485,12885
12886,paper,500486,12886
12887,paper,500488,12887
12888,paper,500490,12888
12889,paper,500492,12889
12890,paper,500493,12890
12891,paper,500494,12891
12892,paper,500495,12892
12893,paper,500496,12893
12894,paper,500497,12894
12895,paper,500498,12895
12896,paper,500502,12896
12897,paper,500504,12897
12898,paper,500514,12898
12899,paper,500515,12899
12900,paper,500516,12900
12901,paper,500518,12901
12902,paper,500521,12902
12903,paper,500524,12903
12904,paper,500525,12904
12905,paper,500526,12905
12906,paper,500527,12906
12907,paper,500528,12907
12908,paper,500530,12908
12909,paper,500533,12909
12910,paper,500535,12910
12911,paper,500536,12911
12912,paper,500538,12912
12913,paper,500542,12913
12914,paper,500543,12914
12915,paper,500544,12915
12916,paper,500550,12916
12917,paper,500553,12917
12918,paper,500554,12918
12919,paper,500555,12919
12920,paper,500558,12920
12921,paper,500559,12921
12922,paper,500560,12922
12923,paper,500561,12923
12924,paper,500562,12924
12925,paper,500564,12925
12926,paper,500565,12926
12927,paper,500566,12927
12928,paper,500567,12928
12929,paper,500568,12929
12930,paper,500570,12930
12931,paper,500571,12931
12932,paper,500573,12932
12933,paper,500574,12933
12934,paper,500575,12934
12935,paper,500576,12935
12936,paper,500577,12936
12937,paper,500579,12937
12938,paper,500581,12938
12939,paper,500588,12939
12940,paper,500589,12940
12941,paper,500591,12941
12942,paper,500592,12942
12943,paper,500593,12943
12944,paper,500594,12944
12945,paper,500596,12945
12946,paper,500597,12946
12947,paper,500603,12947
12948,paper,500605,12948
12949,paper,500606,12949
12950,paper,500609,12950
12951,paper,500610,12951
12952,paper,500614,12952
12953,paper,500616,12953
12954,paper,500621,12954
12955,paper,500623,12955
12956,paper,500624,12956
12957,paper,500625,12957
12958,paper,500626,12958
12959,paper,500627,12959
12960,paper,500635,12960
12961,paper,500637,12961
12962,paper,500638,12962
12963,paper,500640,12963
12964,paper,500642,12964
12965,paper,500645,12965
12966,paper,500647,12966
12967,paper,500648,12967
12968,paper,500650,12968
12969,paper,500651,12969
12970,paper,500652,12970
12971,paper,500653,12971
12972,paper,500654,12972
12973,paper,500655,12973
12974,paper,500656,12974
12975,paper,500657,12975
12976,paper,500659,12976
12977,paper,500661,12977
12978,paper,500663,12978
12979,paper,500664,12979
12980,paper,500667,12980
12981,paper,500668,12981
12982,paper,500670,12982
12983,paper,500672,12983
12984,paper,500674,12984
12985,paper,500676,12985
12986,paper,500677,12986
12987,paper,500678,12987
12988,paper,500680,12988
12989,paper,500681,12989
12990,paper,500682,12990
12991,paper,500694,12991
12992,paper,500695,12992
12993,paper,500698,12993
12994,paper,500700,12994
12995,paper,500701,12995
12996,paper,500703,12996
12997,paper,500705,12997
12998,paper,500706,12998
12999,paper,500707,12999
13000,paper,500709,13000
13001,paper,500710,13001
13002,paper,500713,13002
13003,paper,500714,13003
13004,paper,500722,13004
13005,paper,500725,13005
13006,paper,500728,13006
13007,paper,500730,13007
13008,paper,500736,13008
13009,paper,500737,13009
13010,paper,500739,13010
13011,paper,500742,13011
13012,paper,500744,13012
13013,paper,500745,13013
13014,paper,500748,13014
13015,paper,500749,13015
13016,paper,500750,13016
13017,paper,500753,13017
13018,paper,500760,13018
13019,paper,500763,13019
13020,paper,500764,13020
13021,paper,500767,13021
13022,paper,500768,13022
13023,paper,500773,13023
13024,paper,500777,13024
13025,paper,500779,13025
13026,paper,500781,13026
13027,paper,500782,13027
13028,paper,500784,13028
13029,paper,500786,13029
13030,paper,500787,13030
13031,paper,500794,13031
13032,paper,500795,13032
13033,paper,500796,13033
13034,paper,500797,13034
13035,paper,500803,13035
13036,paper,500806,13036
13037,paper,500807,13037
13038,paper,500808,13038
13039,paper,500809,13039
13040,paper,500813,13040
13041,paper,500815,13041
13042,paper,500818,13042
13043,paper,500819,13043
13044,paper,500820,13044
13045,paper,500822,13045
13046,paper,500824,13046
13047,paper,500831,13047
13048,paper,500832,13048
13049,paper,500834,13049
13050,paper,500836,13050
13051,paper,500845,13051
13052,paper,500848,13052
13053,paper,500851,13053
13054,paper,500852,13054
13055,paper,500853,13055
13056,paper,500859,13056
13057,paper,500860,13057
13058,paper,500863,13058
13059,paper,500869,13059
13060,paper,500871,13060
13061,paper,500873,13061
13062,paper,500875,13062
13063,paper,500877,13063
13064,paper,500879,13064
13065,paper,500883,13065
13066,paper,500885,13066
13067,paper,500891,13067
13068,paper,500900,13068
13069,paper,500902,13069
13070,paper,500904,13070
13071,paper,500905,13071
13072,paper,500906,13072
13073,paper,500908,13073
13074,paper,500910,13074
13075,paper,500911,13075
13076,paper,500912,13076
13077,paper,500913,13077
13078,paper,500914,13078
13079,paper,500916,13079
13080,paper,500917,13080
13081,paper,500919,13081
13082,paper,500922,13082
13083,paper,500938,13083
13084,paper,500940,13084
13085,paper,500945,13085
13086,paper,500946,13086
13087,paper,500947,13087
13088,paper,500949,13088
13089,paper,500950,13089
13090,paper,500951,13090
13091,paper,500952,13091
13092,paper,500953,13092
13093,paper,500954,13093
13094,paper,500958,13094
13095,paper,500960,13095
13096,paper,500964,13096
13097,paper,500965,13097
13098,paper,500966,13098
13099,paper,500970,13099
13100,paper,500972,13100
13101,paper,500979,13101
13102,paper,500983,13102
13103,paper,500993,13103
13104,paper,501003,13104
13105,paper,501005,13105
13106,paper,501011,13106
13107,paper,501013,13107
13108,paper,501015,13108
13109,paper,501017,13109
13110,paper,501019,13110
13111,paper,501021,13111
13112,paper,501023,13112
13113,paper,501029,13113
13114,paper,501036,13114
13115,paper,501037,13115
13116,paper,501042,13116
13117,paper,501047,13117
13118,paper,501048,13118
13119,paper,501059,13119
13120,paper,501065,13120
13121,paper,501068,13121
13122,paper,501070,13122
13123,paper,501076,13123
13124,paper,501084,13124
13125,paper,501085,13125
13126,paper,501086,13126
13127,paper,501087,13127
13128,paper,501096,13128
13129,paper,501102,13129
13130,paper,501103,13130
13131,paper,501104,13131
13132,paper,501114,13132
13133,paper,501123,13133
13134,paper,503691,13134
13135,paper,503695,13135
13136,paper,503696,13136
13137,paper,503697,13137
13138,paper,503698,13138
13139,paper,503702,13139
13140,paper,503705,13140
13141,paper,503706,13141
13142,paper,503707,13142
13143,paper,503708,13143
13144,paper,503711,13144
13145,paper,503712,13145
13146,paper,503713,13146
13147,paper,503714,13147
13148,paper,503716,13148
13149,paper,503718,13149
13150,paper,503727,13150
13151,paper,503729,13151
13152,paper,503732,13152
13153,paper,503735,13153
13154,paper,503737,13154
13155,paper,503742,13155
13156,paper,503743,13156
13157,paper,503746,13157
13158,paper,503748,13158
13159,paper,503750,13159
13160,paper,503753,13160
13161,paper,503754,13161
13162,paper,503756,13162
13163,paper,503758,13163
13164,paper,503759,13164
13165,paper,503760,13165
13166,paper,503761,13166
13167,paper,503762,13167
13168,paper,503763,13168
13169,paper,503764,13169
13170,paper,503766,13170
13171,paper,503769,13171
13172,paper,503774,13172
13173,paper,503775,13173
13174,paper,503778,13174
13175,paper,503780,13175
13176,paper,503781,13176
13177,paper,503782,13177
13178,paper,503784,13178
13179,paper,503792,13179
13180,paper,503793,13180
13181,paper,503795,13181
13182,paper,503799,13182
13183,paper,503807,13183
13184,paper,503808,13184
13185,paper,503809,13185
13186,paper,503811,13186
13187,paper,503813,13187
13188,paper,503815,13188
13189,paper,503817,13189
13190,paper,503819,13190
13191,paper,503823,13191
13192,paper,503824,13192
13193,paper,503826,13193
13194,paper,503827,13194
13195,paper,503828,13195
13196,paper,503830,13196
13197,paper,503831,13197
13198,paper,503832,13198
13199,paper,503837,13199
13200,paper,503838,13200
13201,paper,503839,13201
13202,paper,503840,13202
13203,paper,503842,13203
13204,paper,503843,13204
13205,paper,503845,13205
13206,paper,503846,13206
13207,paper,503848,13207
13208,paper,503849,13208
13209,paper,503850,13209
13210,paper,503851,13210
13211,paper,503852,13211
13212,paper,503853,13212
13213,paper,503854,13213
13214,paper,503855,13214
13215,paper,503856,13215
13216,paper,503858,13216
13217,paper,503861,13217
13218,paper,503862,13218
13219,paper,503867,13219
13220,paper,503869,13220
13221,paper,503871,13221
13222,paper,503873,13222
13223,paper,503874,13223
13224,paper,503875,13224
13225,paper,503876,13225
13226,paper,503877,13226
13227,paper,503878,13227
13228,paper,503879,13228
13229,paper,503880,13229
13230,paper,503881,13230
13231,paper,503882,13231
13232,paper,503883,13232
13233,paper,503884,13233
13234,paper,503885,13234
13235,paper,503886,13235
13236,paper,503888,13236
13237,paper,503893,13237
13238,paper,503895,13238
13239,paper,503897,13239
13240,paper,503898,13240
13241,paper,503899,13241
13242,paper,503901,13242
13243,paper,503903,13243
13244,paper,503905,13244
13245,paper,503906,13245
13246,paper,503908,13246
13247,paper,503909,13247
13248,paper,503910,13248
13249,paper,503913,13249
13250,paper,503914,13250
13251,paper,503915,13251
13252,paper,503916,13252
13253,paper,503917,13253
13254,paper,503925,13254
13255,paper,503926,13255
13256,paper,503928,13256
13257,paper,503930,13257
13258,paper,503931,13258
13259,paper,503937,13259
13260,paper,503939,13260
13261,paper,503940,13261
13262,paper,503942,13262
13263,paper,503943,13263
13264,paper,503949,13264
13265,paper,503950,13265
13266,paper,503951,13266
13267,paper,503956,13267
13268,paper,503959,13268
13269,paper,503960,13269
13270,paper,503961,13270
13271,paper,503962,13271
13272,paper,503963,13272
13273,paper,503964,13273
13274,paper,503965,13274
13275,paper,503966,13275
13276,paper,503967,13276
13277,paper,503968,13277
13278,paper,503969,13278
13279,paper,503970,13279
13280,paper,503971,13280
13281,paper,503972,13281
13282,paper,503974,13282
13283,paper,503975,13283
13284,paper,503977,13284
13285,paper,503978,13285
13286,paper,503979,13286
13287,paper,503981,13287
13288,paper,503984,13288
13289,paper,503990,13289
13290,paper,503994,13290
13291,paper,503995,13291
13292,paper,503998,13292
13293,paper,504007,13293
13294,paper,504008,13294
13295,paper,504009,13295
13296,paper,504010,13296
13297,paper,504011,13297
13298,paper,504017,13298
13299,paper,504018,13299
13300,paper,504020,13300
13301,paper,504022,13301
13302,paper,504023,13302
13303,paper,504024,13303
13304,paper,504025,13304
13305,paper,504026,13305
13306,paper,504027,13306
13307,paper,504028,13307
13308,paper,504029,13308
13309,paper,504030,13309
13310,paper,504031,13310
13311,paper,504032,13311
13312,paper,504035,13312
13313,paper,504036,13313
13314,paper,504038,13314
13315,paper,504039,13315
13316,paper,504041,13316
13317,paper,504044,13317
13318,paper,504046,13318
13319,paper,504048,13319
13320,paper,504049,13320
13321,paper,504050,13321
13322,paper,504051,13322
13323,paper,504053,13323
13324,paper,504055,13324
13325,paper,504059,13325
13326,paper,504060,13326
13327,paper,504061,13327
13328,paper,504062,13328
13329,paper,504063,13329
13330,paper,504064,13330
13331,paper,504065,13331
13332,paper,504066,13332
13333,paper,504067,13333
13334,paper,504068,13334
13335,paper,504069,13335
13336,paper,504070,13336
13337,paper,504071,13337
13338,paper,504073,13338
13339,paper,504075,13339
13340,paper,504076,13340
13341,paper,504077,13341
13342,paper,504078,13342
13343,paper,504079,13343
13344,paper,504080,13344
13345,paper,504081,13345
13346,paper,504083,13346
13347,paper,504084,13347
13348,paper,504085,13348
13349,paper,504086,13349
13350,paper,504087,13350
13351,paper,504088,13351
13352,paper,504089,13352
13353,paper,504090,13353
13354,paper,504091,13354
13355,paper,504093,13355
13356,paper,504094,13356
13357,paper,504096,13357
13358,paper,504097,13358
13359,paper,504098,13359
13360,paper,504099,13360
13361,paper,504100,13361
13362,paper,504103,13362
13363,paper,504109,13363
13364,paper,504112,13364
13365,paper,504113,13365
13366,paper,504121,13366
13367,paper,504122,13367
13368,paper,504131,13368
13369,paper,504133,13369
13370,paper,504134,13370
13371,paper,504135,13371
13372,paper,504136,13372
13373,paper,504147,13373
13374,paper,504150,13374
13375,paper,504151,13375
13376,paper,504152,13376
13377,paper,504153,13377
13378,paper,504157,13378
13379,paper,504160,13379
13380,paper,504165,13380
13381,paper,504166,13381
13382,paper,504167,13382
13383,paper,504180,13383
13384,paper,504184,13384
13385,paper,504190,13385
13386,paper,504192,13386
13387,paper,504194,13387
13388,paper,504196,13388
13389,paper,504199,13389
13390,paper,504201,13390
13391,paper,504203,13391
13392,paper,504204,13392
13393,paper,504206,13393
13394,paper,504207,13394
13395,paper,504209,13395
13396,paper,504211,13396
13397,paper,504212,13397
13398,paper,504214,13398
13399,paper,504216,13399
13400,paper,504217,13400
13401,paper,504218,13401
13402,paper,504219,13402
13403,paper,504220,13403
13404,paper,504222,13404
13405,paper,504224,13405
13406,paper,504225,13406
13407,paper,504226,13407
13408,paper,504228,13408
13409,paper,504229,13409
13410,paper,504232,13410
13411,paper,504235,13411
13412,paper,504241,13412
13413,paper,504242,13413
13414,paper,504251,13414
13415,paper,504253,13415
13416,paper,504257,13416
13417,paper,504258,13417
13418,paper,504260,13418
13419,paper,504262,13419
13420,paper,504264,13420
13421,paper,504265,13421
13422,paper,504266,13422
13423,paper,504268,13423
13424,paper,504270,13424
13425,paper,504275,13425
13426,paper,504281,13426
13427,paper,504283,13427
13428,paper,504285,13428
13429,paper,504286,13429
13430,paper,504287,13430
13431,paper,504291,13431
13432,paper,504292,13432
